Campaign,Campaign Daily Budget,Campaign Type,Bid Strategy Type,Networks,EU political ads,Desktop Bid adj.,Mobile Bid adj.,Tablet Bid adj.,Start Date,End Date,Campaign Status,Campaign Labels,Ad Group,Max CPC,Ad Group Status,Ad Group Labels,Keyword,Criterion Type,Keyword Status,Max CPC Bid,Keyword Labels,Bid Modifier,Keyword (Negative),Criterion Type (Negative),Negative Keyword Status,Audience ID,Audience Name,Audience Type,Audience Status,Location,Location Type,Location Status,Bid Adjustment (%),City,State/Region,Postal Code,Country Code,Latitude,Longitude,Radius,Radius Units,Ad Type,Final URL,Final URL Suffix,Mobile Final URL,Tracking Template,Custom Parameter,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description 1,Description 2,Description 3,Description 4,Path 1,Path 2,Dynamic Search Ad Description 1,Dynamic Search Ad Description 2,Dynamic Search Ad Domain Language,PhoneNumber,VerificationURL,Call Extension Status,Call Extension Scheduling,Call Only Ads,Sitelink 1 Text,Sitelink 1 Description 1,Sitelink 1 Description 2,Sitelink 1 Final URL,Sitelink 1 Status,Sitelink 1 Start Date,Sitelink 1 End Date,Sitelink 2 Text,Sitelink 2 Description 1,Sitelink 2 Description 2,Sitelink 2 Final URL,Sitelink 2 Status,Sitelink 2 Start Date,Sitelink 2 End Date,Sitelink 3 Text,Sitelink 3 Description 1,Sitelink 3 Description 2,Sitelink 3 Final URL,Sitelink 3 Status,Sitelink 3 Start Date,Sitelink 3 End Date,Sitelink 4 Text,Sitelink 4 Description 1,Sitelink 4 Description 2,Sitelink 4 Final URL,Sitelink 4 Status,Sitelink 4 Start Date,Sitelink 4 End Date,Callout 1 Text,Callout 1 Status,Callout 1 Start Date,Callout 1 End Date,Callout 2 Text,Callout 2 Status,Callout 2 Start Date,Callout 2 End Date,Callout 3 Text,Callout 3 Status,Callout 3 Start Date,Callout 3 End Date,Callout 4 Text,Callout 4 Status,Callout 4 Start Date,Callout 4 End Date,Structured Snippet Header,Structured Snippet Values,Structured Snippet 1 Header,Structured Snippet 1 Values,Structured Snippet 2 Header,Structured Snippet 2 Values,Price Extension Type,Price Extension Price Qualifier,Price Extension Item Header,Price Extension Item Price,Price Extension Item Final URL,Price Extension 1 Type,Price Extension 1 Price Qualifier,Price Extension 1 Item 1 Header,Price Extension 1 Item 1 Price,Price Extension 1 Item 1 Final URL,Price Extension 1 Item 2 Header,Price Extension 1 Item 2 Price,Price Extension 1 Item 2 Final URL,Price Extension 1 Item 3 Header,Price Extension 1 Item 3 Price,Price Extension 1 Item 3 Final URL,Price Extension 1 Item 4 Header,Price Extension 1 Item 4 Price,Price Extension 1 Item 4 Final URL,Promotion Target,Promotion Discount Modifier,Promotion Percent Off,Promotion Money Amount Off,Promotion Final URL,Promotion Status,Promotion Start Date,Promotion End Date,App ID,App Store,App Link Text,App Final URL,App Status,Message Text,Message Final URL,Message Business Name,Message Country Code,Message Phone Number,Message Status,Lead Form ID,Lead Form Name,Lead Form Headline,Lead Form Description,Lead Form Call-to-action,Lead Form Status,Image Asset Name,Image Asset URL,Image Asset Status,Video Asset ID,Video Asset Name,Video Asset URL,Video Asset Status,Business Profile Location,Business Name,Business Address,Business Phone,Business Website,Link Text,Description Line 1,Description Line 2,Callout Text,Snippet Header,Snippet Values
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology phone number vs,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,competitive adiology phone number,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology phone number luxury,phrase,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,why choose adiology phone number,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,check a adiology phone number,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,fast adiology phone number,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology phone number for business local,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,experienced adiology phone number local,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,book adiology phone number,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology services start,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,insured adiology phone number,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,certified adiology - google campaign builder,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,find adiology phone number,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,efficient adiology phone number,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,reasonable adiology contact,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,upfront adiology - google campaign builder,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology services today,phrase,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology phone number inexpensive,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,independent adiology - google campaign builder,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology contact near me,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,choose a adiology phone number,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,request a adiology phone number,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,reasonable adiology - google campaign builder,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,emergency adiology phone number local,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,competitive adiology - google campaign builder,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,how to hire adiology phone number,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology services top,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology - google campaign builder service,phrase,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,fair adiology phone number,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology phone number around me,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology contact affordable,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology - google campaign builder help,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,should I hire adiology phone number,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,purchase adiology - google campaign builder,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology - google campaign builder or,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology - google campaign builder professional,phrase,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology - google campaign builder now,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology - google campaign builder inexpensive,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology - google campaign builder downtown,phrase,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,recommend adiology phone number,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,nearby adiology contact,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,local adiology phone number for business,phrase,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,reputable adiology - google campaign builder,phrase,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology services help,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,adiology contact top,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,reputable adiology phone number,exact,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,compare a adiology phone number,phrase,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,black owned adiology contact,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Campaign-Search-Feb 8, 2026 06:59 PM",,,,,,,,,,,Enabled,,Ad Group 7,2,Enabled,,emergency adiology phone number,broad,Enabled,,,,,,,,,,,,,,,,,,,,,,,,adiology.io,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
